prompt,category,max_new_tokens,mode,k,speed_ratio_case,draft_time_scale,verify_time_scale,baseline_time_sec,baseline_tps,baseline_energy_proxy_units,baseline_energy_per_token_proxy,spec_time_sec,spec_tps,acceptance_rate,avg_round_acceptance,rollback_count,baseline_fallback_steps,wasted_draft_tokens,draft_time_sec,verify_time_sec,commit_time_sec,rollback_penalty_sec,pipeline_utilization,accepted_tokens_per_round,draft_time_per_accepted_token,verify_time_per_accepted_token,wasted_draft_per_accepted_token,stall_rounds,backpressure_events,verify_bottleneck_ratio,energy_proxy_units,energy_per_token_proxy,energy_per_accepted_token_proxy,peak_speculative_tokens,peak_estimated_kv_overhead_units,speedup,output_match
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,3,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4979882090000274,42.72396779592998,0.0,0.0,1,63,4,0.027136608099988278,1.4570756670002538,0.00103657899933296,1.658300004692137e-05,0.9999888349922965,0.0,0.0,0.0,0.0,1,63,0.981031335576151,1.9217678481001028,0.030027622626564106,0.030027622626564106,4,73728.0,0.9770971434928879,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,4,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3615820410000197,47.00414523167104,0.8857142857142857,0.8888888888888888,2,0,8,0.66355231319975,0.41284445799999503,0.0002993340001467004,5.666700008077896e-05,0.9999691194451725,3.4444444444444446,0.010702456664512097,0.006658781580645081,0.12903225806451613,2,1,0.3834363809863966,1.200432175899891,0.018756752748435798,0.01936180928870792,4,73728.0,1.0749848014482828,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,4,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2195429580000337,52.47867619600345,0.8985507246376812,0.8461538461538461,2,0,7,0.6582053323999275,0.27867516700030137,0.00020183399999496032,5.1294000058987876e-05,0.9999634069025349,4.769230769230769,0.010616215038708509,0.004494760758069377,0.11290322580645161,2,1,0.29738600021315353,1.0206202065003822,0.015947190726568472,0.01646161623387713,8,147456.0,1.2001873246025612,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,4,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.491703292000011,42.903974498971294,0.0,0.0,1,63,4,0.026673850000020136,1.4514926210003978,0.0010262529998499303,1.6500000015184924e-05,0.9999888453913433,0.0,0.0,0.0,0.0,1,63,0.9812734996931576,1.914042908500494,0.029906920445320218,0.029906920445320218,4,73728.0,0.9812138967914426,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,4,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3682202919999327,46.776093275484875,0.8857142857142857,0.8888888888888888,2,0,8,0.6653745875001503,0.4168820819996881,0.0002965809999295743,5.625000005693437e-05,0.9999697871566887,3.4444444444444446,0.010731848185486295,0.0067239045483820665,0.12903225806451613,2,1,0.3850915248808608,1.2075018014997794,0.018867215648434053,0.019475835508060958,4,73728.0,1.0697692532103054,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,4,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4939506669999219,42.839433331839295,0.0,0.0,1,63,4,0.027601349999986268,1.4523855390000335,0.0010268749999795546,1.6625000057501893e-05,0.9999887747070006,0.0,0.0,0.0,0.0,1,63,0.9806698454154502,1.9161315882000851,0.02993955606562633,0.02993955606562633,4,73728.0,0.9797378402991338,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,6,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2905207500000415,49.59238353974389,0.8378378378378378,0.8461538461538461,2,0,12,0.6911256919001402,0.3026147090002951,0.00020766700015428796,5.0626999950509344e-05,0.9999657518986516,4.769230769230769,0.011147188579034519,0.004880882403230566,0.1935483870967742,2,1,0.30445726368730297,1.0846635701005312,0.0169478682828208,0.01749457371129889,6,110592.0,1.1341778115539072,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,6,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.22111591700002,52.411076711891674,0.8493150684931506,0.8181818181818182,2,0,11,0.6845817118000694,0.24264666699991722,0.00016899999991437653,4.696099983902968e-05,0.9999634743818121,5.636363636363637,0.011041640512904346,0.003913655919353503,0.1774193548387097,2,0,0.2616426060141708,1.0001416359997506,0.015627213062496103,0.016131316709673396,8,147456.0,1.1986413244009249,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,6,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.5207775410000295,42.083735638228205,0.0,0.0,1,63,6,0.0406786919000524,1.4604887849999386,0.0010513310000987985,1.600000007329072e-05,0.9999893492016101,0.0,0.0,0.0,0.0,1,63,0.9722210754647092,1.9397522448000928,0.03030862882500145,0.03030862882500145,6,110592.0,0.9624550340462488,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,6,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3630779169999414,46.95256170011208,0.8857142857142857,0.8888888888888888,2,0,8,0.6641216169002176,0.41352862599990203,0.00029928999947514967,5.562700016525923e-05,0.999970506910292,3.4444444444444446,0.010711638982261575,0.006669816548385517,0.12903225806451613,2,1,0.38362521934356636,1.2018897364000622,0.018779527131250973,0.01938531832903326,4,73728.0,1.0738050860815294,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,6,fast_draft,0.7,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4943717919999244,42.82736086335551,0.0,0.0,1,63,4,0.027206112499959544,1.4533823759998086,0.0010257440002305884,1.6291999941131508e-05,0.9999890040062811,0.0,0.0,0.0,0.0,1,63,0.9809452043042586,1.917031420099738,0.029953615939058407,0.029953615939058407,4,73728.0,0.9794617429449096,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,2,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.6761873750000404,38.18188882373515,0.9393939393939394,0.9393939393939394,2,0,4,0.9134474580001779,0.7613009150003336,0.0005691640003533394,7.891599989306997e-05,0.9999790097930351,1.878787878787879,0.014733023516131902,0.012279047016134413,0.06451612903225806,2,0,0.4544218622358638,1.9034531207006353,0.029741455010947427,0.03070085678549412,2,36864.0,0.8732197973987953,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,2,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.192029166999987,53.6899614302816,0.9393939393939394,0.8461538461538461,2,0,4,0.9122034549997124,0.2792456240000547,0.0002040409999608528,5.0914000325974484e-05,0.9999704209582607,4.769230769230769,0.014712958951608266,0.004503961677420237,0.06451612903225806,2,0,0.23433465604497258,1.2753603880001265,0.019927506062501977,0.020570328838711717,8,147456.0,1.2278894179105015,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,2,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4741046660000166,43.41618439731557,0.0,0.0,1,63,2,0.018545166999956564,1.4534429200000432,0.0010238320003281842,1.658300004692137e-05,0.9999887422408837,0.0,0.0,0.0,0.0,1,63,0.9867149757935663,1.9084487371001955,0.029819511517190554,0.029819511517190554,2,36864.0,0.9929281371665758,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,2,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3615209160000177,47.006255466147515,0.8857142857142857,0.8888888888888888,2,0,8,0.9472826249997297,0.41344341800015627,0.00029120699991835863,5.8539000292512355e-05,0.999975693037017,3.4444444444444446,0.015278752016124672,0.006668442225808972,0.12903225806451613,2,0,0.3037752960149592,1.4849399441002218,0.023202186626565965,0.023950644259680996,4,73728.0,1.0750330625107598,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,2,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4977753330000496,42.73004007337186,0.0,0.0,1,63,4,0.03865812500009724,1.456983875000219,0.0010371659994916627,1.6042000083871244e-05,0.9999892817188175,0.0,0.0,0.0,0.0,1,63,0.973477755352416,1.9331696751002712,0.030205776173441737,0.030205776173441737,4,73728.0,0.9772360164779836,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,3,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4584890419999965,43.881029035527135,0.9117647058823529,0.9130434782608695,2,0,6,0.9286450019998256,0.5288290849997566,0.00038879099997757294,6.283499988057883e-05,0.9999761073772025,2.6956521739130435,0.014978145193545574,0.008529501370963815,0.0967741935483871,2,0,0.3627426783274718,1.616347447399369,0.025255428865615142,0.02607012011934466,3,55296.0,1.0035591340424739,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,3,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.1980500409999877,53.420139234401695,0.9253731343283582,0.8461538461538461,2,0,5,0.9197217070002353,0.27775091699982113,0.000202917000024172,5.058399995050422e-05,0.9999714379882291,4.769230769230769,0.014834221080648956,0.004479853499997115,0.08064516129032258,2,0,0.23190831530874725,1.2809347082999578,0.02001460481718684,0.02066023723064448,8,147456.0,1.2217185842907283,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,3,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4874712089999775,43.02604286574865,0.0,0.0,1,63,3,0.028594917000077658,1.4567380860002004,0.0010307480002893499,1.583300002039323e-05,0.9999893479430215,0.0,0.0,0.0,0.0,1,63,0.9800683614758339,1.9227841443004763,0.030043502254694942,0.030043502254694942,3,55296.0,0.9840056003396406,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,3,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3605866249999963,47.03853383829947,0.8857142857142857,0.8888888888888888,2,0,8,0.9470747490000804,0.4127259989995764,0.00028829100028815446,5.5121999707807845e-05,0.9999769321894402,3.4444444444444446,0.015275399177420651,0.006656870951606071,0.12903225806451613,2,0,0.30345513210153374,1.4837944982993234,0.02318428903592693,0.023932169327408444,4,73728.0,1.075771268881875,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,3,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4923295420001068,42.88597002122164,0.0,0.0,1,63,4,0.03928895800004284,1.4509107930002756,0.001030419999779042,1.533299996481219e-05,0.9999897179908179,0.0,0.0,0.0,0.0,1,63,0.9729623375492855,1.9259020232002741,0.030092219112504284,0.030092219112504284,4,73728.0,0.980802134385308,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,4,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3603717910000341,47.04596230487287,0.8857142857142857,0.8888888888888888,2,0,8,0.946943332999922,0.4126304970001229,0.00029483299999810697,5.745999999362539e-05,0.9999757953071623,3.4444444444444446,0.01527327956451487,0.0066553305967761755,0.12903225806451613,2,0,0.3034340802366955,1.483544118300074,0.023180376848438655,0.023928130940323773,4,73728.0,1.0759411579124087,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,4,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2232249579999461,52.32071139608224,0.8985507246376812,0.8461538461538461,2,0,7,0.9403804160001528,0.28226062299995647,0.00020304000008763978,5.008399989492318e-05,0.9999735942235722,4.769230769230769,0.015167426064518593,0.004552590693547685,0.11290322580645161,2,0,0.23082306881735412,1.3074555343000154,0.02042899272343774,0.021087992488709927,8,147456.0,1.1965746696283632,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,4,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.49238579200005,42.88435359212925,0.0,0.0,1,63,4,0.03846837499997946,1.4517785049990835,0.0010354559993857038,1.5917000041554275e-05,0.9999893267493545,0.0,0.0,0.0,0.0,1,63,0.9735101596486647,1.9262121225985882,0.03009706441560294,0.03009706441560294,4,73728.0,0.980765166651965,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,4,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3650920840000254,46.883284102319074,0.8857142857142857,0.8888888888888888,2,0,8,0.9498626240000476,0.4144314600002872,0.00029549999987921183,5.6707000226197124e-05,0.9999763062577021,3.4444444444444446,0.015320364903226575,0.006684378387101406,0.12903225806451613,2,0,0.30370410624519484,1.4888040997006218,0.023262564057822215,0.02401296935001003,4,73728.0,1.0722207074200034,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,4,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.49506283300002,42.80756539949324,0.0,0.0,1,63,4,0.03844904100003532,1.4544728359993542,0.0010291599999163736,1.6166000023076776e-05,0.9999891791466435,0.0,0.0,0.0,0.0,1,63,0.9735746352977899,1.9296931743991876,0.030151455849987307,0.030151455849987307,4,73728.0,0.9790090206863796,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,6,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2896567079999386,49.625609360226,0.8378378378378378,0.8461538461538461,2,0,12,0.986679250000293,0.3023884179998504,0.00020862600024429412,4.9540999953023857e-05,0.9999744056757104,4.769230769230769,0.015914181451617628,0.004877232548384684,0.1935483870967742,2,0,0.234541206882502,1.3799221389001446,0.02156128342031476,0.022256808691937816,6,110592.0,1.134937686068333,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,6,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2203063750000638,52.4458458229366,0.8493150684931506,0.8181818181818182,2,0,11,0.9768549980001353,0.24295554099978744,0.00017100099967137794,4.591800006892299e-05,0.9999732240822768,5.636363636363637,0.01575572577419573,0.003918637758061088,0.1774193548387097,2,0,0.19914689938658275,1.2928161114998034,0.020200251742184427,0.02085187276612586,8,147456.0,1.1994364939705222,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,6,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.5111816249999492,42.35096492786044,0.0,0.0,1,63,6,0.0579803330000459,1.4510412520000955,0.0010430400002405804,1.791700003650476e-05,0.9999881350856406,0.0,0.0,0.0,0.0,1,63,0.960913346340875,1.9447708853003065,0.03038704508281729,0.03038704508281729,6,110592.0,0.9685665679001378,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,6,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3668163340000774,46.82414045543326,0.8857142857142857,0.8888888888888888,2,0,8,0.9492840419997037,0.41672512100001313,0.00029520900000079564,5.841699999109551e-05,0.9999745670753467,3.4444444444444446,0.015311032935479092,0.00672137291935505,0.12903225806451613,2,0,0.30500167425366276,1.4912090415997115,0.02330014127499549,0.02405175873547922,4,73728.0,1.070868092215725,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,6,balanced,1.0,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4927382500000022,42.87422794987662,0.0,0.0,1,63,4,0.038726125000039247,1.4518372519999048,0.001043873999947209,1.804199996513489e-05,0.9999879044690045,0.0,0.0,0.0,0.0,1,63,0.9733374861423295,1.926551948399856,0.03010237419374775,0.03010237419374775,4,73728.0,0.9805335932136473,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,2,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.670531207999943,38.31116694708417,0.9393939393939394,0.9393939393939394,2,0,4,1.1830133796000495,0.7590953739996849,0.0005604159998711111,7.612600052198104e-05,0.9999829057706697,1.878787878787879,0.01908086096129112,0.012243473774188465,0.06451612903225806,2,0,0.3907486595651994,2.170145270800162,0.03390851985625253,0.03500234307742197,2,36864.0,0.8761763880797873,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,2,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.187384374999965,53.899984998540916,0.9393939393939394,0.8461538461538461,2,0,4,1.1817338545999176,0.27778429099987534,0.0002045819999239029,5.483199981881626e-05,0.9999739107944106,4.769230769230769,0.019060223461288994,0.00448039179032057,0.06451612903225806,2,0,0.19029935325912728,1.542995580899526,0.024109305951555093,0.02488702549837945,8,147456.0,1.232692656916592,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,2,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4786167910000358,43.28369621497045,0.0,0.0,1,63,2,0.024044095399949585,1.4579817909997246,0.0010403330006738543,1.6625000057501893e-05,0.9999887902418126,0.0,0.0,0.0,0.0,1,63,0.9830861035923494,1.9198548443999244,0.02999773194374882,0.02999773194374882,2,36864.0,0.989898132436343,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,2,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3616984589999674,47.0001266264204,0.8857142857142857,0.8888888888888888,2,0,8,1.2315137809005479,0.4135830839998107,0.00029183399999510584,5.6751000215626846e-05,0.9999797413676516,3.4444444444444446,0.019863125498395934,0.006670694903222753,0.12903225806451613,2,0,0.25135889426991725,1.7693509498005369,0.02764610859063339,0.02853791854516995,4,73728.0,1.0748928959462007,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,2,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4916132500000003,42.906564419429756,0.0,0.0,1,63,4,0.050974570399978346,1.450225081999747,0.0010673360009150201,2.0041000084347615e-05,0.9999866596730903,0.0,0.0,0.0,0.0,1,63,0.9653577514498279,1.9367161565001085,0.030261189945314196,0.030261189945314196,4,73728.0,0.9812731282723277,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,3,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4622457909999866,43.76829148281035,0.9117647058823529,0.9130434782608695,2,0,6,1.2113773190998816,0.5294094150000319,0.00038329199958297977,6.241600010525872e-05,0.99998066452526,2.6956521739130435,0.019538343856449703,0.00853886153225858,0.0967741935483871,2,0,0.30405382993296465,1.899831532999872,0.029684867703123,0.030642444080643098,3,55296.0,1.0009808262118411,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,3,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.202472250000028,53.223681461254934,0.9253731343283582,0.8461538461538461,2,0,5,1.1988766322002449,0.2796713739999177,0.00021299699994870025,4.7085999767659814e-05,0.9999786143104743,4.769230769230769,0.019336719874197498,0.004510828612901898,0.08064516129032258,2,0,0.18912547287539713,1.5625864117998618,0.02441541268437284,0.025203006641933253,8,147456.0,1.217225595018862,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,3,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4823521660000551,43.17462575218959,0.0,0.0,1,63,3,0.03710189209998589,1.4516856670003335,0.0010248360002833579,1.5916000052129675e-05,0.9999893168897829,0.0,0.0,0.0,0.0,1,63,0.974408369654023,1.9247207012005902,0.030073760956259223,0.030073760956259223,3,55296.0,0.9874036909525449,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,3,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3609370839999428,47.02642080403673,0.8857142857142857,0.8888888888888888,2,0,8,1.231201778299737,0.4130667500000982,0.0002872479999496136,5.870800009688537e-05,0.9999790981358485,3.4444444444444446,0.019858093198382856,0.006662366935485454,0.12903225806451613,2,0,0.25117223505151615,1.7683680312999512,0.027630750489061738,0.028522065020966957,4,73728.0,1.0754942437882862,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,3,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4967682500000592,42.75879048075577,0.0,0.0,1,63,4,0.05032457169997997,1.4558999949999816,0.0010484979999318966,1.6542000025765446e-05,0.9999890253339822,0.0,0.0,0.0,0.0,1,63,0.965916547636217,1.9434321605999572,0.03036612750937433,0.03036612750937433,4,73728.0,0.9778935382948536,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,4,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.3620117919999757,46.98931417181235,0.8857142857142857,0.8888888888888888,2,0,8,1.2325723033002305,0.41308004200027426,0.00029225000002952584,5.6457999676240433e-05,0.9999801030068614,3.4444444444444446,0.019880198440326298,0.006662581322585069,0.12903225806451613,2,0,0.2509683759585174,1.7697553617002428,0.027652427526566294,0.02854444131774585,4,73728.0,1.0746456151093147,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,4,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2170042920000697,52.58814650096266,0.8985507246376812,0.8461538461538461,2,0,7,1.2196260894996955,0.2782446249999566,0.0002081649998899593,5.312300015702931e-05,0.9999767487610041,4.769230769230769,0.01967138854031767,0.004487816532257364,0.11290322580645161,2,0,0.18573429530820754,1.5814858032997676,0.02471071567655887,0.025507835537093026,8,147456.0,1.202690910476978,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,4,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.495891666000034,42.78384688854771,0.0,0.0,1,63,4,0.05019348749995061,1.4551258729997016,0.0010471219995906722,1.5667000070607173e-05,0.9999895995846234,0.0,0.0,0.0,0.0,1,63,0.9659839686458458,1.9422932048994765,0.03034833132655432,0.03034833132655432,4,73728.0,0.9784665783410552,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,4,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.361854540999957,46.994739947048444,0.8857142857142857,0.8888888888888888,2,0,8,1.2323816362001254,0.4130705810002837,0.00029783399986627046,5.6332000099246216e-05,0.999980177212699,3.4444444444444446,0.019877123164518153,0.006662428725811027,0.12903225806451613,2,0,0.2509922941816249,1.7695544903005498,0.02764928891094609,0.02854120145646048,4,73728.0,1.074769702588964,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,4,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4910844999999426,42.921779416258744,0.0,0.0,1,63,4,0.050220029599915963,1.450313618000564,0.0010352880000255027,1.587500003097375e-05,0.9999894278365639,0.0,0.0,0.0,0.0,1,63,0.965865491497103,1.9360593107006934,0.030250926729698334,0.030250926729698334,4,73728.0,0.9816210952498066,True
A rollback is required in speculative decoding when,algorithmic,64,fixed,6,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2890023749999955,49.650800682194415,0.8378378378378378,0.8461538461538461,2,0,12,1.281965971000261,0.30229791799979466,0.00020104099985474022,5.0666000106502906e-05,0.9999780952931693,4.769230769230769,0.02067687050000421,0.00487577287096443,0.1935483870967742,2,0,0.19078864560278513,1.6750894134000534,0.026173272084375834,0.027017571183871828,6,110592.0,1.1355138116017505,True
A rollback is required in speculative decoding when,algorithmic,64,adaptive_only,6,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.2223348329999908,52.35881222735349,0.8493150684931506,0.8181818181818182,2,0,11,1.2736830730000068,0.24208399899998767,0.0001689170002237006,4.695800009812956e-05,0.9999775180257697,5.636363636363637,0.020543275370967853,0.003904580629032059,0.1774193548387097,2,0,0.15969275797696814,1.5885114923001882,0.02482049206719044,0.02562115310161594,8,147456.0,1.1974460356395364,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_only,6,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.5097859999999628,42.39011356576467,0.0,0.0,1,63,6,0.0755928874999654,1.44950733499968,0.0010291280001410996,1.670800008923834e-05,0.9999890521618189,0.0,0.0,0.0,0.0,1,63,0.9497932364153708,1.9603824529997043,0.03063097582812038,0.03063097582812038,6,110592.0,0.9694618972490074,True
A rollback is required in speculative decoding when,algorithmic,64,category_only,6,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.360742834000007,47.03313396247485,0.8857142857142857,0.8888888888888888,2,0,8,1.2311998828999775,0.4128690829994639,0.0002927099995986282,5.733499983762158e-05,0.9999800072312697,3.4444444444444446,0.01985806262741899,0.006659178758055869,0.12903225806451613,2,0,0.25108167445810325,1.7681098432989413,0.027626716301545957,0.02851790069837002,4,73728.0,1.0756477737217658,True
A rollback is required in speculative decoding when,algorithmic,64,hybrid_category,6,slow_draft,1.3,1.0,1.463679999999954,43.72540445999263,0.0,0.0,1.4911711670000614,42.91928479864268,0.0,0.0,1,63,4,0.05076007040007653,1.4500173339999947,0.0010240039999871442,1.587500003097375e-05,0.9999894294730748,0.0,0.0,0.0,0.0,1,63,0.9655186936765282,1.9362096687000985,0.03025327607343904,0.03025327607343904,4,73728.0,0.9815640433449272,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,2,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7685531250000395,41.63667931217944,0.631578947368421,0.631578947368421,8,0,14,0.2962622263997559,0.34448154200003955,0.0002490010001565679,0.00013200199998664175,0.9998154890672878,1.263157894736842,0.012344259433323164,0.014353397583334981,0.5833333333333334,11,19,0.5374187642124523,0.7443330335998553,0.023260407299995477,0.031013876399993968,2,36864.0,0.7530181039860429,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,2,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7318837500000654,43.72279067542781,0.5714285714285714,0.5866666666666667,8,0,18,0.3268451661999734,0.2642997100000457,0.00019304199997804972,0.00011270899983628624,0.9998252844226516,1.6,0.013618548591665558,0.01101248791666857,0.75,9,7,0.44695207573456597,0.670635985899844,0.020957374559370124,0.027943166079160166,5,92160.0,0.7907463678487548,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,2,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.587874749999969,54.43336356936862,0.0,0.0,1,31,2,0.012922145599975465,0.5683467540000038,0.0005011249995732214,1.537500008907955e-05,0.9999735727295672,0.0,0.0,0.0,0.0,1,32,0.9769268438868292,0.7519902882999077,0.023499696509372114,0.023499696509372114,2,36864.0,0.9844519040834946,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,2,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7350514580000436,43.53436708644431,0.5333333333333333,0.5416666666666666,8,0,21,0.35373928589988285,0.22916974999986905,0.0001609600000165301,8.899900001324568e-05,0.9998561014537736,2.0,0.01473913691249512,0.009548739583327878,0.875,8,1,0.3930398607567247,0.6518222437997339,0.020369445118741683,0.027159260158322245,4,73728.0,0.7873386423512727,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,2,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6076723329999822,52.65995876761586,0.0,0.0,1,31,4,0.025616237500014447,0.5700019939999947,0.0005043750002187153,1.537499997539271e-05,0.9999742089911187,0.0,0.0,0.0,0.0,1,31,0.956182482906353,0.766837492200068,0.023963671631252126,0.023963671631252126,4,73728.0,0.9523790792695095,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,3,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6703923329999952,47.73324279649873,0.631578947368421,0.641025641025641,8,0,14,0.29724032870000205,0.24517429099967103,0.00020320700002685044,7.708499981617933e-05,0.9998708576357375,1.8461538461538463,0.012385013695833419,0.010215595458319626,0.5833333333333334,8,1,0.45183604175127373,0.6161329832993829,0.019254155728105717,0.025672207637474288,3,55296.0,0.8632772012923393,True
